32604|31705|8
32605|31705|8
32606|31705|8
32607|31705|8
32608|31705|8
32609|31705|8
32609|31704|8
32609|31703|8
32610|31703|8
32611|31703|8
32612|31703|8
32612|31702|8
32612|31701|8
32613|31701|8
32614|31701|8
32615|31701|8
32616|31701|8
N|N|N
32616|31701|9
32616|31700|9
32615|31700|9
32614|31700|9
32613|31700|9
32613|31701|9
32612|31701|9
32612|31702|9
32611|31702|9
32610|31702|9
32609|31702|9
32609|31703|9
32608|31703|9
32607|31703|9
32607|31704|9
32606|31704|9
32606|31705|9
32605|31705|9
32605|31706|9
32605|31707|9
32604|31707|9
32604|31706|9
32604|31705|9
32604|31704|9
32604|31703|9
32603|31703|9
32603|31702|9
32603|31701|9
32603|31700|9
32603|31699|9
32603|31698|9
32603|31697|9
32604|31697|9
32604|31696|9
32604|31695|9
32604|31694|9
32604|31693|9
32604|31692|9
32605|31692|9
32606|31692|9
32606|31691|9
32606|31690|9
32607|31690|9
32608|31690|9
32609|31690|9
32609|31689|9
32609|31688|9
32609|31687|9
32610|31687|9
32610|31686|9
32610|31685|9
32611|31685|9
32611|31684|9
32612|31684|9
N|N|N
32612|31684|10
32612|31683|10
32613|31683|10
32614|31683|10
32614|31684|10
32614|31685|10
32614|31686|10
32614|31687|10
32614|31688|10
32614|31689|10
32614|31690|10
32614|31691|10
32615|31691|10
32615|31692|10
32615|31693|10
32615|31694|10
32615|31695|10
32615|31696|10
32615|31697|10
32615|31698|10
32615|31699|10
32615|31700|10
32615|31701|10
32616|31701|10
32617|31701|10
32618|31701|10
32618|31702|10
32618|31703|10
32618|31704|10
32618|31705|10
32619|31705|10
32620|31705|10
32621|31705|10
32621|31706|10
32622|31706|10
32623|31706|10
32624|31706|10
32625|31706|10
32626|31706|10
32627|31706|10
32628|31706|10
32629|31706|10
32630|31706|10
32630|31705|10
32630|31704|10
32630|31703|10
32630|31702|10
32630|31701|10
32630|31700|10
32630|31699|10
32630|31698|10
32630|31697|10
32630|31696|10
32630|31695|10
32630|31694|10
32630|31693|10
32630|31692|10
32630|31691|10
32629|31691|10
32628|31691|10
32627|31691|10
32626|31691|10
32625|31691|10
32624|31691|10
32623|31691|10
32623|31690|10
32623|31689|10
32623|31688|10
32622|31688|10
32621|31688|10
32620|31688|10
32620|31687|10
32619|31687|10
32618|31687|10
32617|31687|10
32616|31687|10
32615|31687|10
32614|31687|10
32613|31687|10
32612|31687|10
32612|31686|10
32612|31685|10
32612|31684|10
874|393|R
32612|31684|9
32612|31685|9
32611|31685|9
32610|31685|9
32610|31686|9
32610|31687|9
32610|31688|9
32610|31689|9
32610|31690|9
32610|31691|9
32611|31691|9
32611|31692|9
32612|31692|9
32612|31693|9
32613|31693|9
32613|31694|9
32614|31694|9
32614|31695|9
32614|31696|9
32615|31696|9
32615|31697|9
32615|31698|9
32615|31699|9
32615|31700|9
32615|31701|9
32615|31702|9
32615|31703|9
32615|31704|9
32615|31705|9
32615|31706|9
32616|31706|9
32617|31706|9
32618|31706|9
32618|31707|9
32618|31708|9
32619|31708|9
32620|31708|9
32621|31708|9
32622|31708|9
32623|31708|9
32624|31708|9
32625|31708|9
32626|31708|9
32627|31708|9
32628|31708|9
32629|31708|9
32630|31708|9
32631|31708|9
32632|31708|9
32633|31708|9
32634|31708|9
32634|31707|9
32634|31706|9
32635|31706|9
32635|31705|9
32635|31704|9
32635|31703|9
32635|31702|9
32635|31701|9
32636|31701|9
32636|31700|9
32637|31700|9
32638|31700|9
32639|31700|9
32640|31700|9
32640|31699|9
32640|31698|9
32640|31697|9
32640|31696|9
32640|31695|9
32640|31694|9
32640|31693|9
32640|31692|9
32640|31691|9
32639|31691|9
32639|31690|9
32639|31689|9
32639|31688|9
32639|31687|9
32638|31687|9
32637|31687|9
32636|31687|9
32636|31686|9
32636|31685|9
32635|31685|9
32634|31685|9
32633|31685|9
32633|31684|9
32633|31683|9
32633|31682|9
32633|31681|9
32632|31681|9
32631|31681|9
32631|31680|9
32631|31679|9
32631|31678|9
32631|31677|9
32631|31676|9
32631|31677|9
32631|31678|9
32631|31679|9
32631|31680|9
32631|31681|9
32632|31681|9
32632|31682|9
32632|31683|9
32632|31684|9
32632|31685|9
32631|31685|9
32630|31685|9
32629|31685|9
32629|31686|9
32629|31687|9
32629|31688|9
32629|31689|9
32628|31689|9
32627|31689|9
32626|31689|9
32625|31689|9
32624|31689|9
32623|31689|9
32622|31689|9
32622|31690|9
32622|31691|9
32622|31692|9
32622|31693|9
32621|31693|9
32620|31693|9
32619|31693|9
32619|31694|9
32619|31695|9
32618|31695|9
32617|31695|9
32616|31695|9
32616|31696|9
32616|31697|9
32616|31698|9
32616|31699|9
872|570|R
32616|31701|8
32615|31701|8
32614|31701|8
32613|31701|8
32612|31701|8
32612|31702|8
32612|31703|8
32611|31703|8
32610|31703|8
32609|31703|8
32609|31704|8
32609|31705|8
32608|31705|8
32607|31705|8
32606|31705|8
32605|31705|8
32604|31705|8
32603|31705|8
